field_component,derivative_x,region_name,s_start,s_end,idx_start,idx_end,param_index,param_name,param_symbol,param_value,to_fit
Bx,2,Poly_16,-1.0190000000000001,-1.014,81,86,3,a_3_3,a_3_3,68666286436.48596,True
Bx,2,Poly_16,-1.0190000000000001,-1.014,81,86,4,a_3_4,a_3_4,16861290850.869312,True
Bx,2,Poly_160,-0.243,-0.23800000000000002,857,862,0,a_3_0,a_3_0,-2301294621.89412,True
Bx,2,Poly_160,-0.243,-0.23800000000000002,857,862,1,a_3_1,a_3_1,-38835047975.37319,True
Bx,2,Poly_160,-0.243,-0.23800000000000002,857,862,2,a_3_2,a_3_2,-245758464631.6289,True
Bx,2,Poly_160,-0.243,-0.23800000000000002,857,862,3,a_3_3,a_3_3,-691203892640.5684,True
Bx,2,Poly_160,-0.243,-0.23800000000000002,857,862,4,a_3_4,a_3_4,-728994758090.4137,True
Bx,2,Poly_161,-0.23800000000000002,-0.233,862,867,0,a_3_0,a_3_0,-356279378.2780493,True
Bx,2,Poly_161,-0.23800000000000002,-0.233,862,867,1,a_3_1,a_3_1,-5178592267.860056,True
Bx,2,Poly_161,-0.23800000000000002,-0.233,862,867,2,a_3_2,a_3_2,-27364631378.65317,True
Bx,2,Poly_161,-0.23800000000000002,-0.233,862,867,3,a_3_3,a_3_3,-61385565344.52234,True
Bx,2,Poly_161,-0.23800000000000002,-0.233,862,867,4,a_3_4,a_3_4,-47915126413.811066,True
Bx,2,Poly_162,-0.233,-0.228,867,872,0,a_3_0,a_3_0,-4174785224.75733,True
Bx,2,Poly_162,-0.233,-0.228,867,872,1,a_3_1,a_3_1,-73425963565.92828,True
Bx,2,Poly_162,-0.233,-0.228,867,872,2,a_3_2,a_3_2,-484177778933.531,True
Bx,2,Poly_162,-0.233,-0.228,867,872,3,a_3_3,a_3_3,-1418687436879.8406,True
Bx,2,Poly_162,-0.233,-0.228,867,872,4,a_3_4,a_3_4,-1558510670845.0698,True
Bx,2,Poly_163,-0.228,-0.223,872,877,0,a_3_0,a_3_0,5130323199.008376,True
Bx,2,Poly_163,-0.228,-0.223,872,877,1,a_3_1,a_3_1,91055515561.66948,True
Bx,2,Poly_163,-0.228,-0.223,872,877,2,a_3_2,a_3_2,605971093683.1052,True
Bx,2,Poly_163,-0.228,-0.223,872,877,3,a_3_3,a_3_3,1792126750885.7932,True
Bx,2,Poly_163,-0.228,-0.223,872,877,4,a_3_4,a_3_4,1987335913546.7402,True
Bx,2,Poly_164,-0.223,-0.218,877,882,0,a_3_0,a_3_0,337271587.1961642,True
Bx,2,Poly_164,-0.223,-0.218,877,882,1,a_3_1,a_3_1,6831149342.815656,True
Bx,2,Poly_164,-0.223,-0.218,877,882,2,a_3_2,a_3_2,51348325237.422165,True
Bx,2,Poly_164,-0.223,-0.218,877,882,3,a_3_3,a_3_3,170081746702.4571,True
Bx,2,Poly_164,-0.223,-0.218,877,882,4,a_3_4,a_3_4,209749838022.36313,True
Bx,2,Poly_165,-0.218,-0.213,882,887,0,a_3_0,a_3_0,-4815709670.317945,True
Bx,2,Poly_165,-0.218,-0.213,882,887,1,a_3_1,a_3_1,-90123395882.62611,True
Bx,2,Poly_165,-0.218,-0.213,882,887,2,a_3_2,a_3_2,-632387692817.1996,True
Bx,2,Poly_165,-0.218,-0.213,882,887,3,a_3_3,a_3_3,-1971896685505.7417,True
Bx,2,Poly_165,-0.218,-0.213,882,887,4,a_3_4,a_3_4,-2305439744373.4263,True
Bx,2,Poly_166,-0.213,-0.20800000000000002,887,892,0,a_3_0,a_3_0,1155333504.8145845,True
Bx,2,Poly_166,-0.213,-0.20800000000000002,887,892,1,a_3_1,a_3_1,21084737936.855133,True
Bx,2,Poly_166,-0.213,-0.20800000000000002,887,892,2,a_3_2,a_3_2,144005314280.21768,True
Bx,2,Poly_166,-0.213,-0.20800000000000002,887,892,3,a_3_3,a_3_3,436163570720.4899,True
Bx,2,Poly_166,-0.213,-0.20800000000000002,887,892,4,a_3_4,a_3_4,494205410794.08484,True
Bx,2,Poly_167,-0.20800000000000002,-0.202,892,898,0,a_3_0,a_3_0,1480844533.4254842,True
Bx,2,Poly_167,-0.20800000000000002,-0.202,892,898,1,a_3_1,a_3_1,29853876483.256603,True
Bx,2,Poly_167,-0.20800000000000002,-0.202,892,898,2,a_3_2,a_3_2,225496992282.28052,True
Bx,2,Poly_167,-0.20800000000000002,-0.202,892,898,3,a_3_3,a_3_3,756359342792.8883,True
Bx,2,Poly_167,-0.20800000000000002,-0.202,892,898,4,a_3_4,a_3_4,950578640868.0116,True
Bx,2,Poly_168,-0.202,-0.195,898,905,0,a_3_0,a_3_0,288186749.99945074,True
Bx,2,Poly_168,-0.202,-0.195,898,905,1,a_3_1,a_3_1,5645162709.662966,True
Bx,2,Poly_168,-0.202,-0.195,898,905,2,a_3_2,a_3_2,41428642255.57056,True
Bx,2,Poly_168,-0.202,-0.195,898,905,3,a_3_3,a_3_3,134987469926.83524,True
Bx,2,Poly_168,-0.202,-0.195,898,905,4,a_3_4,a_3_4,164750213541.85568,True
Bx,2,Poly_169,-0.195,-0.189,905,911,0,a_3_0,a_3_0,-761982679.6818242,True
Bx,2,Poly_169,-0.195,-0.189,905,911,1,a_3_1,a_3_1,-15528724714.747023,True
Bx,2,Poly_169,-0.195,-0.189,905,911,2,a_3_2,a_3_2,-118620951673.32025,True
Bx,2,Poly_169,-0.195,-0.189,905,911,3,a_3_3,a_3_3,-402543532785.6047,True
Bx,2,Poly_169,-0.195,-0.189,905,911,4,a_3_4,a_3_4,-512044571487.0274,True
Bx,2,Poly_17,-1.014,-1.0090000000000001,86,91,0,a_3_0,a_3_0,74748991280.0968,True
Bx,2,Poly_17,-1.014,-1.0090000000000001,86,91,1,a_3_1,a_3_1,295033171111.598,True
Bx,2,Poly_17,-1.014,-1.0090000000000001,86,91,2,a_3_2,a_3_2,436688525449.70483,True
Bx,2,Poly_17,-1.014,-1.0090000000000001,86,91,3,a_3_3,a_3_3,287272662878.88336,True
Bx,2,Poly_17,-1.014,-1.0090000000000001,86,91,4,a_3_4,a_3_4,70868320931.90773,True
Bx,2,Poly_170,-0.189,-0.184,911,916,0,a_3_0,a_3_0,-957543919.1917009,True
Bx,2,Poly_170,-0.189,-0.184,911,916,1,a_3_1,a_3_1,-20947668029.639698,True
Bx,2,Poly_170,-0.189,-0.184,911,916,2,a_3_2,a_3_2,-171836999742.96942,True
Bx,2,Poly_170,-0.189,-0.184,911,916,3,a_3_3,a_3_3,-626436997064.2815,True
Bx,2,Poly_170,-0.189,-0.184,911,916,4,a_3_4,a_3_4,-856289944359.1915,True
Bx,2,Poly_171,-0.184,-0.179,916,921,0,a_3_0,a_3_0,-51982859.71680026,True
Bx,2,Poly_171,-0.184,-0.179,916,921,1,a_3_1,a_3_1,-696435235.034218,True
Bx,2,Poly_171,-0.184,-0.179,916,921,2,a_3_2,a_3_2,-1981009409.2774632,True
Bx,2,Poly_171,-0.184,-0.179,916,921,3,a_3_3,a_3_3,6816076174.346832,True
Bx,2,Poly_171,-0.184,-0.179,916,921,4,a_3_4,a_3_4,29112669336.37079,True
Bx,2,Poly_172,-0.179,-0.17400000000000002,921,926,0,a_3_0,a_3_0,-2863668728.1020603,True
Bx,2,Poly_172,-0.179,-0.17400000000000002,921,926,1,a_3_1,a_3_1,-65517592973.77183,True
Bx,2,Poly_172,-0.179,-0.17400000000000002,921,926,2,a_3_2,a_3_2,-562036688916.3689,True
Bx,2,Poly_172,-0.179,-0.17400000000000002,921,926,3,a_3_3,a_3_3,-2142537226570.684,True
Bx,2,Poly_172,-0.179,-0.17400000000000002,921,926,4,a_3_4,a_3_4,-3062400839933.0654,True
Bx,2,Poly_173,-0.17400000000000002,-0.169,926,931,0,a_3_0,a_3_0,2964600014.482956,True
Bx,2,Poly_173,-0.17400000000000002,-0.169,926,931,1,a_3_1,a_3_1,69146946234.12753,True
Bx,2,Poly_173,-0.17400000000000002,-0.169,926,931,2,a_3_2,a_3_2,604722624954.4299,True
Bx,2,Poly_173,-0.17400000000000002,-0.169,926,931,3,a_3_3,a_3_3,2350190118126.532,True
Bx,2,Poly_173,-0.17400000000000002,-0.169,926,931,4,a_3_4,a_3_4,3424743924641.8564,True
Bx,2,Poly_174,-0.169,-0.164,931,936,0,a_3_0,a_3_0,-1634610721.7374122,True
Bx,2,Poly_174,-0.169,-0.164,931,936,1,a_3_1,a_3_1,-38847381041.64875,True
Bx,2,Poly_174,-0.169,-0.164,931,936,2,a_3_2,a_3_2,-346126409824.29486,True
Bx,2,Poly_174,-0.169,-0.164,931,936,3,a_3_3,a_3_3,-1370304639526.6526,True
Bx,2,Poly_174,-0.169,-0.164,931,936,4,a_3_4,a_3_4,-2033857495083.1174,True
Bx,2,Poly_175,-0.164,-0.159,936,941,0,a_3_0,a_3_0,-441333006.50764114,True
Bx,2,Poly_175,-0.164,-0.159,936,941,1,a_3_1,a_3_1,-11245934208.479164,True
Bx,2,Poly_175,-0.164,-0.159,936,941,2,a_3_2,a_3_2,-107343991368.02332,True
Bx,2,Poly_175,-0.164,-0.159,936,941,3,a_3_3,a_3_3,-454903566060.4263,True
Bx,2,Poly_175,-0.164,-0.159,936,941,4,a_3_4,a_3_4,-722194084974.3411,True
Bx,2,Poly_176,-0.159,-0.154,941,946,0,a_3_0,a_3_0,901785923.6460358,True
Bx,2,Poly_176,-0.159,-0.154,941,946,1,a_3_1,a_3_1,22641755183.780006,True
Bx,2,Poly_176,-0.159,-0.154,941,946,2,a_3_2,a_3_2,213048199294.38275,True
Bx,2,Poly_176,-0.159,-0.154,941,946,3,a_3_3,a_3_3,890407297015.8687,True
Bx,2,Poly_176,-0.159,-0.154,941,946,4,a_3_4,a_3_4,1394603335286.672,True
Bx,2,Poly_177,-0.154,-0.148,946,952,0,a_3_0,a_3_0,1402034232.0285668,True
Bx,2,Poly_177,-0.154,-0.148,946,952,1,a_3_1,a_3_1,37658869181.67235,True
Bx,2,Poly_177,-0.154,-0.148,946,952,2,a_3_2,a_3_2,379265203675.09424,True
Bx,2,Poly_177,-0.154,-0.148,946,952,3,a_3_3,a_3_3,1697329118190.288,True
Bx,2,Poly_177,-0.154,-0.148,946,952,4,a_3_4,a_3_4,2848027182902.2056,True
Bx,2,Poly_178,-0.148,-0.14100000000000001,952,959,0,a_3_0,a_3_0,-328740488.5273291,True
Bx,2,Poly_178,-0.148,-0.14100000000000001,952,959,1,a_3_1,a_3_1,-9207557145.782047,True
Bx,2,Poly_178,-0.148,-0.14100000000000001,952,959,2,a_3_2,a_3_2,-96687306549.38293,True
Bx,2,Poly_178,-0.148,-0.14100000000000001,952,959,3,a_3_3,a_3_3,-451153313979.2433,True
Bx,2,Poly_178,-0.148,-0.14100000000000001,952,959,4,a_3_4,a_3_4,-789279041844.2767,True
Bx,2,Poly_179,-0.14100000000000001,-0.135,959,965,0,a_3_0,a_3_0,-150515280.72679925,True
Bx,2,Poly_179,-0.14100000000000001,-0.135,959,965,1,a_3_1,a_3_1,-4102508606.2839584,True
Bx,2,Poly_179,-0.14100000000000001,-0.135,959,965,2,a_3_2,a_3_2,-41771088432.7711,True
Bx,2,Poly_179,-0.14100000000000001,-0.135,959,965,3,a_3_3,a_3_3,-188225787484.84717,True
Bx,2,Poly_179,-0.14100000000000001,-0.135,959,965,4,a_3_4,a_3_4,-316567338653.65936,True
Bx,2,Poly_18,-1.0090000000000001,-1.004,91,96,0,a_3_0,a_3_0,192977375432.48712,True
Bx,2,Poly_18,-1.0090000000000001,-1.004,91,96,1,a_3_1,a_3_1,765062699487.2229,True
Bx,2,Poly_18,-1.0090000000000001,-1.004,91,96,2,a_3_2,a_3_2,1137433619098.1204,True
Bx,2,Poly_18,-1.0090000000000001,-1.004,91,96,3,a_3_3,a_3_3,751587676078.5303,True
Bx,2,Poly_18,-1.0090000000000001,-1.004,91,96,4,a_3_4,a_3_4,186239384991.4897,True
Bx,2,Poly_180,-0.135,-0.13,965,970,0,a_3_0,a_3_0,111986135.84203088,True
Bx,2,Poly_180,-0.135,-0.13,965,970,1,a_3_1,a_3_1,3240385084.800201,True
Bx,2,Poly_180,-0.135,-0.13,965,970,2,a_3_2,a_3_2,35032614591.26683,True
Bx,2,Poly_180,-0.135,-0.13,965,970,3,a_3_3,a_3_3,167666585268.2571,True
Bx,2,Poly_180,-0.135,-0.13,965,970,4,a_3_4,a_3_4,299630329879.58185,True
Bx,2,Poly_181,-0.13,-0.125,970,975,0,a_3_0,a_3_0,-656860883.6715398,True
Bx,2,Poly_181,-0.13,-0.125,970,975,1,a_3_1,a_3_1,-20328194350.790756,True
Bx,2,Poly_181,-0.13,-0.125,970,975,2,a_3_2,a_3_2,-235791759422.45447,True
Bx,2,Poly_181,-0.13,-0.125,970,975,3,a_3_3,a_3_3,-1214903255349.6719,True
Bx,2,Poly_181,-0.13,-0.125,970,975,4,a_3_4,a_3_4,-2346083497083.598,True
Bx,2,Poly_182,-0.125,-0.12,975,980,0,a_3_0,a_3_0,259572270.20240608,True
Bx,2,Poly_182,-0.125,-0.12,975,980,1,a_3_1,a_3_1,8257438043.451395,True
Bx,2,Poly_182,-0.125,-0.12,975,980,2,a_3_2,a_3_2,98426971599.69754,True
Bx,2,Poly_182,-0.125,-0.12,975,980,3,a_3_3,a_3_3,521010120444.1084,True
Bx,2,Poly_182,-0.125,-0.12,975,980,4,a_3_4,a_3_4,1033358311433.215,True
Bx,2,Poly_183,-0.12,-0.115,980,985,0,a_3_0,a_3_0,178701415.2285638,True
Bx,2,Poly_183,-0.12,-0.115,980,985,1,a_3_1,a_3_1,6140997933.22984,True
Bx,2,Poly_183,-0.12,-0.115,980,985,2,a_3_2,a_3_2,79068836079.31041,True
Bx,2,Poly_183,-0.12,-0.115,980,985,3,a_3_3,a_3_3,452098498220.28955,True
Bx,2,Poly_183,-0.12,-0.115,980,985,4,a_3_4,a_3_4,968620223268.0499,True
Bx,2,Poly_184,-0.115,-0.11,985,990,0,a_3_0,a_3_0,37763579.251338944,True
Bx,2,Poly_184,-0.115,-0.11,985,990,1,a_3_1,a_3_1,1648034062.0974617,True
Bx,2,Poly_184,-0.115,-0.11,985,990,2,a_3_2,a_3_2,26062933802.337196,True
Bx,2,Poly_184,-0.115,-0.11,985,990,3,a_3_3,a_3_3,178778913379.87183,True
Bx,2,Poly_184,-0.115,-0.11,985,990,4,a_3_4,a_3_4,451555889254.38776,True
Bx,2,Poly_185,-0.11,-0.105,990,995,0,a_3_0,a_3_0,104960070.68929935,True
Bx,2,Poly_185,-0.11,-0.105,990,995,1,a_3_1,a_3_1,3831745830.664422,True
Bx,2,Poly_185,-0.11,-0.105,990,995,2,a_3_2,a_3_2,52455645366.623856,True
Bx,2,Poly_185,-0.11,-0.105,990,995,3,a_3_3,a_3_3,319173129743.87024,True
Bx,2,Poly_185,-0.11,-0.105,990,995,4,a_3_4,a_3_4,728345009922.5015,True
Bx,2,Poly_186,-0.105,-0.1,995,1000,0,a_3_0,a_3_0,185852238.15709054,True
Bx,2,Poly_186,-0.105,-0.1,995,1000,1,a_3_1,a_3_1,7101732236.919823,True
Bx,2,Poly_186,-0.105,-0.1,995,1000,2,a_3_2,a_3_2,101653646105.87097,True
Bx,2,Poly_186,-0.105,-0.1,995,1000,3,a_3_3,a_3_3,645996469081.8354,True
Bx,2,Poly_186,-0.105,-0.1,995,1000,4,a_3_4,a_3_4,1537779887282.7666,True
Bx,2,Poly_187,-0.1,-0.094,1000,1006,0,a_3_0,a_3_0,114297264.26359975,True
Bx,2,Poly_187,-0.1,-0.094,1000,1006,1,a_3_1,a_3_1,4944755877.693083,True
Bx,2,Poly_187,-0.1,-0.094,1000,1006,2,a_3_2,a_3_2,80082378687.8309,True
Bx,2,Poly_187,-0.1,-0.094,1000,1006,3,a_3_3,a_3_3,575444132915.0925,True
Bx,2,Poly_187,-0.1,-0.094,1000,1006,4,a_3_4,a_3_4,1547956647127.5137,True
Bx,2,Poly_188,-0.094,-0.08700000000000001,1006,1013,0,a_3_0,a_3_0,-28159472.146400627,True
Bx,2,Poly_188,-0.094,-0.08700000000000001,1006,1013,1,a_3_1,a_3_1,-1258774474.842503,True
Bx,2,Poly_188,-0.094,-0.08700000000000001,1006,1013,2,a_3_2,a_3_2,-21092060736.10669,True
Bx,2,Poly_188,-0.094,-0.08700000000000001,1006,1013,3,a_3_3,a_3_3,-157035760418.74426,True
Bx,2,Poly_188,-0.094,-0.08700000000000001,1006,1013,4,a_3_4,a_3_4,-438390535495.9976,True
Bx,2,Poly_189,-0.08700000000000001,-0.081,1013,1019,0,a_3_0,a_3_0,32897314.69857214,True
Bx,2,Poly_189,-0.08700000000000001,-0.081,1013,1019,1,a_3_1,a_3_1,1672159261.7171495,True
Bx,2,Poly_189,-0.08700000000000001,-0.081,1013,1019,2,a_3_2,a_3_2,31733248384.207924,True
Bx,2,Poly_189,-0.08700000000000001,-0.081,1013,1019,3,a_3_3,a_3_3,266535539334.09567,True
Bx,2,Poly_189,-0.08700000000000001,-0.081,1013,1019,4,a_3_4,a_3_4,836229114343.3525,True
Bx,2,Poly_19,-1.004,-0.999,96,101,0,a_3_0,a_3_0,-206721776276.5706,True
Bx,2,Poly_19,-1.004,-0.999,96,101,1,a_3_1,a_3_1,-813349312293.6113,True
Bx,2,Poly_19,-1.004,-0.999,96,101,2,a_3_2,a_3_2,-1199807684028.459,True
Bx,2,Poly_19,-1.004,-0.999,96,101,3,a_3_3,a_3_3,-786454776198.9551,True
Bx,2,Poly_19,-1.004,-0.999,96,101,4,a_3_4,a_3_4,-193274625132.51163,True
Bx,2,Poly_190,-0.081,-0.076,1019,1024,0,a_3_0,a_3_0,19916807.85076671,True
Bx,2,Poly_190,-0.081,-0.076,1019,1024,1,a_3_1,a_3_1,971016994.134797,True
Bx,2,Poly_190,-0.081,-0.076,1019,1024,2,a_3_2,a_3_2,17641742934.185745,True
Bx,2,Poly_190,-0.081,-0.076,1019,1024,3,a_3_3,a_3_3,141492136804.17978,True
Bx,2,Poly_190,-0.081,-0.076,1019,1024,4,a_3_4,a_3_4,422473082782.4198,True
Bx,2,Poly_191,-0.076,-0.07100000000000001,1024,1029,0,a_3_0,a_3_0,-55084877.57961871,True
Bx,2,Poly_191,-0.076,-0.07100000000000001,1024,1029,1,a_3_1,a_3_1,-2903994354.6655583,True
Bx,2,Poly_191,-0.076,-0.07100000000000001,1024,1029,2,a_3_2,a_3_2,-57275679846.36495,True
Bx,2,Poly_191,-0.076,-0.07100000000000001,1024,1029,3,a_3_3,a_3_3,-500798608375.47076,True
Bx,2,Poly_191,-0.076,-0.07100000000000001,1024,1029,4,a_3_4,a_3_4,-1637535390704.533,True
Bx,2,Poly_192,-0.07100000000000001,-0.066,1029,1034,0,a_3_0,a_3_0,-19048106.184501395,True
Bx,2,Poly_192,-0.07100000000000001,-0.066,1029,1034,1,a_3_1,a_3_1,-1177975891.129657,True
Bx,2,Poly_192,-0.07100000000000001,-0.066,1029,1034,2,a_3_2,a_3_2,-27228090652.753853,True
Bx,2,Poly_192,-0.07100000000000001,-0.066,1029,1034,3,a_3_3,a_3_3,-278830166228.37427,True
Bx,2,Poly_192,-0.07100000000000001,-0.066,1029,1034,4,a_3_4,a_3_4,-1067498741486.1062,True
Bx,2,Poly_193,-0.066,-0.061,1034,1039,0,a_3_0,a_3_0,59851329.02914438,True
Bx,2,Poly_193,-0.066,-0.061,1034,1039,1,a_3_1,a_3_1,3781704729.4270945,True
Bx,2,Poly_193,-0.066,-0.061,1034,1039,2,a_3_2,a_3_2,89521088572.71338,True
Bx,2,Poly_193,-0.066,-0.061,1034,1039,3,a_3_3,a_3_3,941012292089.7128,True
Bx,2,Poly_193,-0.066,-0.061,1034,1039,4,a_3_4,a_3_4,3706211334563.5083,True
Bx,2,Poly_194,-0.061,-0.056,1039,1044,0,a_3_0,a_3_0,-6747105.592628461,True
Bx,2,Poly_194,-0.061,-0.056,1039,1044,1,a_3_1,a_3_1,-427841595.3018157,True
Bx,2,Poly_194,-0.061,-0.056,1039,1044,2,a_3_2,a_3_2,-10075693485.086258,True
Bx,2,Poly_194,-0.061,-0.056,1039,1044,3,a_3_3,a_3_3,-104211815372.34654,True
Bx,2,Poly_194,-0.061,-0.056,1039,1044,4,a_3_4,a_3_4,-398290391656.2218,True
Bx,2,Poly_195,-0.056,-0.051000000000000004,1044,1049,0,a_3_0,a_3_0,-37045759.42010924,True
Bx,2,Poly_195,-0.056,-0.051000000000000004,1044,1049,1,a_3_1,a_3_1,-2817437199.3141065,True
Bx,2,Poly_195,-0.056,-0.051000000000000004,1044,1049,2,a_3_2,a_3_2,-80277188983.64758,True
Bx,2,Poly_195,-0.056,-0.051000000000000004,1044,1049,3,a_3_3,a_3_3,-1015554367319.9764,True
Bx,2,Poly_195,-0.056,-0.051000000000000004,1044,1049,4,a_3_4,a_3_4,-4812664419217.383,True
Bx,2,Poly_196,-0.051000000000000004,-0.046,1049,1054,0,a_3_0,a_3_0,19879794.798993055,True
Bx,2,Poly_196,-0.051000000000000004,-0.046,1049,1054,1,a_3_1,a_3_1,1606779549.6135893,True
Bx,2,Poly_196,-0.051000000000000004,-0.046,1049,1054,2,a_3_2,a_3_2,48589755021.36081,True
Bx,2,Poly_196,-0.051000000000000004,-0.046,1049,1054,3,a_3_3,a_3_3,651699532043.9595,True
Bx,2,Poly_196,-0.051000000000000004,-0.046,1049,1054,4,a_3_4,a_3_4,3271275085862.9243,True
Bx,2,Poly_197,-0.046,-0.04,1054,1060,0,a_3_0,a_3_0,-900077.8762377949,True
Bx,2,Poly_197,-0.046,-0.04,1054,1060,1,a_3_1,a_3_1,-46867466.45955934,True
Bx,2,Poly_197,-0.046,-0.04,1054,1060,2,a_3_2,a_3_2,-272994754.4200346,True
Bx,2,Poly_197,-0.046,-0.04,1054,1060,3,a_3_3,a_3_3,17778274401.017433,True
Bx,2,Poly_197,-0.046,-0.04,1054,1060,4,a_3_4,a_3_4,234356113903.1478,True
Bx,2,Poly_198,-0.04,-0.033,1060,1067,0,a_3_0,a_3_0,1047427.6851511134,True
Bx,2,Poly_198,-0.04,-0.033,1060,1067,1,a_3_1,a_3_1,108873005.39986533,True
Bx,2,Poly_198,-0.04,-0.033,1060,1067,2,a_3_2,a_3_2,4235356715.56981,True
Bx,2,Poly_198,-0.04,-0.033,1060,1067,3,a_3_3,a_3_3,72901560750.89516,True
Bx,2,Poly_198,-0.04,-0.033,1060,1067,4,a_3_4,a_3_4,467419116792.4065,True
Bx,2,Poly_199,-0.033,-0.027,1067,1073,0,a_3_0,a_3_0,-1192640.595997195,True
Bx,2,Poly_199,-0.033,-0.027,1067,1073,1,a_3_1,a_3_1,-152398138.52862835,True
Bx,2,Poly_199,-0.033,-0.027,1067,1073,2,a_3_2,a_3_2,-7238845984.916676,True
Bx,2,Poly_199,-0.033,-0.027,1067,1073,3,a_3_3,a_3_3,-152082254184.46182,True
Bx,2,Poly_199,-0.033,-0.027,1067,1073,4,a_3_4,a_3_4,-1195184113097.3796,True
Bx,2,Poly_2,-1.09,-1.085,10,15,0,a_3_0,a_3_0,-1564760342.2585475,True
Bx,2,Poly_2,-1.09,-1.085,10,15,1,a_3_1,a_3_1,-5757564964.685311,True
Bx,2,Poly_2,-1.09,-1.085,10,15,2,a_3_2,a_3_2,-7944389434.684831,True
Bx,2,Poly_2,-1.09,-1.085,10,15,3,a_3_3,a_3_3,-4871908013.290409,True
Bx,2,Poly_2,-1.09,-1.085,10,15,4,a_3_4,a_3_4,-1120387608.6475286,True
Bx,2,Poly_20,-0.999,-0.994,101,106,0,a_3_0,a_3_0,-123054431913.1484,True
Bx,2,Poly_20,-0.999,-0.994,101,106,1,a_3_1,a_3_1,-505237032311.69446,True
Bx,2,Poly_20,-0.999,-0.994,101,106,2,a_3_2,a_3_2,-777567122363.0537,True
Bx,2,Poly_20,-0.999,-0.994,101,106,3,a_3_3,a_3_3,-531641219802.4654,True
Bx,2,Poly_20,-0.999,-0.994,101,106,4,a_3_4,a_3_4,-136256694821.80338,True
Bx,2,Poly_200,-0.027,-0.022,1073,1078,0,a_3_0,a_3_0,-85889.1879167132,True
Bx,2,Poly_200,-0.027,-0.022,1073,1078,1,a_3_1,a_3_1,-15868292.8958785,True
Bx,2,Poly_200,-0.027,-0.022,1073,1078,2,a_3_2,a_3_2,-1170135234.6011028,True
Bx,2,Poly_200,-0.027,-0.022,1073,1078,3,a_3_3,a_3_3,-39484153791.772964,True
Bx,2,Poly_200,-0.027,-0.022,1073,1078,4,a_3_4,a_3_4,-495703461335.4595,True
Bx,2,Poly_201,-0.022,-0.017,1078,1083,0,a_3_0,a_3_0,68114.51373252265,True
Bx,2,Poly_201,-0.022,-0.017,1078,1083,1,a_3_1,a_3_1,17573812.33877624,True
Bx,2,Poly_201,-0.022,-0.017,1078,1083,2,a_3_2,a_3_2,1694129204.365301,True
Bx,2,Poly_201,-0.022,-0.017,1078,1083,3,a_3_3,a_3_3,71470376451.39095,True
Bx,2,Poly_201,-0.022,-0.017,1078,1083,4,a_3_4,a_3_4,1113059870586.192,True
Bx,2,Poly_202,-0.017,-0.012,1083,1088,0,a_3_0,a_3_0,-2392.654003072406,True
Bx,2,Poly_202,-0.017,-0.012,1083,1088,1,a_3_1,a_3_1,-5122845.896464399,True
Bx,2,Poly_202,-0.017,-0.012,1083,1088,2,a_3_2,a_3_2,-1026989789.416782,True
Bx,2,Poly_202,-0.017,-0.012,1083,1088,3,a_3_3,a_3_3,-70460394839.29736,True
Bx,2,Poly_202,-0.017,-0.012,1083,1088,4,a_3_4,a_3_4,-1595702146291.3054,True
Bx,2,Poly_203,-0.012,-0.007,1088,1093,0,a_3_0,a_3_0,-26269.351036737724,True
Bx,2,Poly_203,-0.012,-0.007,1088,1093,1,a_3_1,a_3_1,-9676798.618570393,True
Bx,2,Poly_203,-0.012,-0.007,1088,1093,2,a_3_2,a_3_2,-1415086490.6127315,True
Bx,2,Poly_203,-0.012,-0.007,1088,1093,3,a_3_3,a_3_3,-95539295350.45413,True
Bx,2,Poly_203,-0.012,-0.007,1088,1093,4,a_3_4,a_3_4,-2474422764668.4653,True
Bx,2,Poly_204,-0.007,-0.002,1093,1098,0,a_3_0,a_3_0,-720.9690685335231,True
Bx,2,Poly_204,-0.007,-0.002,1093,1098,1,a_3_1,a_3_1,588945.3890218744,True
Bx,2,Poly_204,-0.007,-0.002,1093,1098,2,a_3_2,a_3_2,318925777.21738595,True
Bx,2,Poly_204,-0.007,-0.002,1093,1098,3,a_3_3,a_3_3,69318156430.10185,True
Bx,2,Poly_204,-0.007,-0.002,1093,1098,4,a_3_4,a_3_4,4977193612672.9,True
Bx,2,Poly_205,-0.002,0.003,1098,1103,0,a_3_0,a_3_0,-1518.7158639007575,True
Bx,2,Poly_205,-0.002,0.003,1098,1103,1,a_3_1,a_3_1,-257286.71799779154,True
Bx,2,Poly_205,-0.002,0.003,1098,1103,2,a_3_2,a_3_2,34094745.1428091,True
Bx,2,Poly_205,-0.002,0.003,1098,1103,3,a_3_3,a_3_3,20287806936.65732,True
Bx,2,Poly_205,-0.002,0.003,1098,1103,4,a_3_4,a_3_4,-4250061782411.2524,True
Bx,2,Poly_206,0.003,0.008,1103,1108,0,a_3_0,a_3_0,-1049.9042800746029,True
Bx,2,Poly_206,0.003,0.008,1103,1108,1,a_3_1,a_3_1,-969393.3969298321,True
Bx,2,Poly_206,0.003,0.008,1103,1108,2,a_3_2,a_3_2,425644485.4684948,True
Bx,2,Poly_206,0.003,0.008,1103,1108,3,a_3_3,a_3_3,-72830028277.36475,True
Bx,2,Poly_206,0.003,0.008,1103,1108,4,a_3_4,a_3_4,3870214030149.137,True
Bx,2,Poly_207,0.008,0.014,1108,1114,0,a_3_0,a_3_0,43317.32460514522,True
